"","TeamID","SEASON","LeagueID","PLAYER","NICKNAME","PLAYER_SLUG","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID","HOW_ACQUIRED"
"1","1610612737","2002","00","Nazr Mohammed","Nazr","nazr-mohammed","2","C","6-10","250","SEP 05, 1977","25","4","Kentucky","1737",NA
"2","1610612737","2002","00","Shareef Abdur-Rahim","Shareef","shareef-abdur-rahim","3","F","6-9","240","DEC 11, 1976","26","6","California","949",NA
"3","1610612737","2002","00","Antonio Harvey","Antonio","antonio-harvey","4","F-C","6-11","250","JUL 06, 1970","32","7","Pfeiffer","176",NA
"4","1610612737","2002","00","Chris Crawford","Chris","chris-crawford","4","F","6-9","235","MAY 13, 1975","28","5","Marquette","1544",NA
"5","1610612737","2002","00","Dion Glover","Dion","dion-glover","5","F-G","6-5","228","OCT 22, 1978","24","3","Georgia Tech","1901",NA
"6","1610612737","2002","00","Maurice Carter","Maurice","maurice-carter","7","G","6-5","210","OCT 12, 1976","26","R","Louisiana State","2466",NA
"7","1610612737","2002","00","Darvin Ham","Darvin","darvin-ham","8","F-G","6-7","230","JUL 23, 1973","29","5","Texas Tech","1032",NA
"8","1610612737","2002","00","Dan Dickau","Dan","dan-dickau","12","G","6-0","190","SEP 16, 1978","24","R","Gonzaga","2424",NA
"9","1610612737","2002","00","Glenn Robinson","Glenn","glenn-robinson","13","F","6-7","230","JAN 10, 1973","30","8","Purdue","299",NA
"10","1610612737","2002","00","Ira Newble","Ira","ira-newble","14","F","6-7","220","JAN 20, 1975","28","2","Miami (Ohio)","1956",NA
"11","1610612737","2002","00","Emanual Davis","Emanual","emanual-davis","15","G","6-5","195","AUG 27, 1968","34","5","Delaware State","1023",NA
"12","1610612737","2002","00","Mario Bennett","Mario","mario-bennett","24","C-F","6-9","235","AUG 01, 1973","29","4","Arizona State","712",NA
"13","1610612737","2002","00","Jason Terry","Jason","jason-terry","31","G","6-2","180","SEP 15, 1977","25","3","Arizona","1891",NA
"14","1610612737","2002","00","Theo Ratliff","Theo","theo-ratliff","42","C-F","6-10","230","APR 17, 1973","30","7","Wyoming","689",NA
"15","1610612737","2002","00","Alan Henderson","Alan","alan-henderson","44","F-C","6-9","240","DEC 02, 1972","30","7","Indiana","673",NA
"16","1610612737","2002","00","Paul Shirley","Paul","paul-shirley","45","F","6-10","230","DEC 23, 1977","25","R","Iowa State","2321",NA
"17","1610612738","2002","00","Walter McCarty","Walter","walter-mccarty","0","F","6-10","230","FEB 01, 1974","29","6","Kentucky","962",NA
"18","1610612738","2002","00","Tony Battie","Tony","tony-battie","4","C-F","6-11","240","FEB 11, 1976","27","5","Texas Tech","1499",NA
"19","1610612738","2002","00","Kedrick Brown","Kedrick","kedrick-brown","5","G-F","6-7","222","MAR 18, 1981","22","1","Northwest Florida State","2208",NA
"20","1610612738","2002","00","Tony Delk","Tony","tony-delk","7","G","6-2","189","JAN 28, 1974","29","6","Kentucky","960",NA
"21","1610612738","2002","00","Antoine Walker","Antoine","antoine-walker","8","F","6-9","245","AUG 12, 1976","26","6","Kentucky","952",NA
"22","1610612738","2002","00","J.R. Bremer","J.R.","jr-bremer","9","G","6-2","185","SEP 19, 1980","22","R","St. Bonaventure","2452",NA
"23","1610612738","2002","00","Shammond Williams","Shammond","shammond-williams","11","G","6-1","201","APR 05, 1975","28","4","North Carolina","1742",NA
"24","1610612738","2002","00","Paul Pierce","Paul","paul-pierce","34","F-G","6-6","230","OCT 13, 1977","25","4","Kansas","1718",NA
"25","1610612738","2002","00","Bruno Sundov","Bruno","bruno-sundov","41","C","7-2","246","FEB 10, 1980","23","4","Split","1743",NA
"26","1610612738","2002","00","Vin Baker","Vin","vin-baker","42","F","6-11","250","NOV 23, 1971","31","9","Hartford","452",NA
"27","1610612738","2002","00","Ruben Wolkowyski","Ruben","ruben-wolkowyski","45","F","6-10","275","SEP 30, 1973","29","1","Estudiantes de Olavarria","2106",NA
"28","1610612738","2002","00","Eric Williams","Eric","eric-williams","55","G-F","6-8","220","JUL 17, 1972","30","7","Providence","677",NA
"29","1610612751","2002","00","Chris Childs","Chris","chris-childs",NA,"G","6-3","195","NOV 20, 1967","35","8","Boise State","164",NA
"30","1610612751","2002","00","Brandon Armstrong","Brandon","brandon-armstrong","1","G","6-5","185","JUN 16, 1980","23","1","Pepperdine","2220",NA
"31","1610612751","2002","00","Jason Kidd","Jason","jason-kidd","5","G","6-4","212","MAR 23, 1973","30","8","California","467",NA
"32","1610612751","2002","00","Kenyon Martin","Kenyon","kenyon-martin","6","F","6-9","234","DEC 30, 1977","25","2","Cincinnati","2030",NA
"33","1610612751","2002","00","Tamar Slay","Tamar","tamar-slay","8","G","6-8","215","APR 02, 1980","23","R","Marshall","2447",NA
"34","1610612751","2002","00","Lucious Harris","Lucious","lucious-harris","12","G","6-5","205","DEC 18, 1970","32","9","Long Beach State","446",NA
"35","1610612751","2002","00","Donny Marshall","Donny","donny-marshall","13","F","6-7","230","JUL 17, 1972","30","4","Connecticut","681",NA
"36","1610612751","2002","00","Jamie Feick","Jamie","jamie-feick","14","F","6-8","255","JUL 03, 1974","28","5","Michigan State","994",NA
"37","1610612751","2002","00","John Celestand","John","john-celestand","20","G","6-3","190","MAR 06, 1977","26","1","Villanova","1911",NA
"38","1610612751","2002","00","Brian Scalabrine","Brian","brian-scalabrine","21","F","6-9","240","MAR 18, 1978","25","1","Southern California","2243",NA
"39","1610612751","2002","00","Richard Jefferson","Richard","richard-jefferson","24","F","6-7","222","JUN 21, 1980","23","1","Arizona","2210",NA
"40","1610612751","2002","00","Kerry Kittles","Kerry","kerry-kittles","30","G","6-5","180","JUN 12, 1974","29","5","Villanova","954",NA
"41","1610612751","2002","00","Aaron Williams","Aaron","aaron-williams","34","C-F","6-9","240","OCT 02, 1971","31","8","Xavier","1425",NA
"42","1610612751","2002","00","Jason Collins","Jason","jason-collins","35","C","7-0","260","DEC 02, 1978","24","1","Stanford","2215",NA
"43","1610612751","2002","00","Rodney Rogers","Rodney","rodney-rogers","54","F","6-7","255","JUN 20, 1971","32","9","Wake Forest","915",NA
"44","1610612751","2002","00","Dikembe Mutombo","Dikembe","dikembe-mutombo","55","C","7-2","265","JUN 25, 1966","37","11","Georgetown","87",NA
"45","1610612741","2002","00","Eddy Curry","Eddy","eddy-curry","2","F-C","6-11","285","DEC 05, 1982","20","1","Thornwood HS (IL)","2201",NA
"46","1610612741","2002","00","Tyson Chandler","Tyson","tyson-chandler","3","C-F","7-1","235","OCT 02, 1982","20","1","Dominguez HS (CA)","2199",NA
"47","1610612741","2002","00","Jalen Rose","Jalen","jalen-rose","5","F-G","6-8","217","JAN 30, 1973","30","8","Michigan","147",NA
"48","1610612741","2002","00","Doug Overton","Doug","doug-overton","6","G","6-3","190","AUG 03, 1969","33","10","La Salle","77",NA
"49","1610612741","2002","00","Rick Brunson","Rick","rick-brunson","9","G","6-4","190","JUN 14, 1972","31","5","Temple","1594",NA
"50","1610612741","2002","00","Dalibor Bagaric","Dalibor","dalibor-bagaric","11","C","7-1","290","JUL 02, 1980","22","2","Benston Zagreb","2053",NA
"51","1610612741","2002","00","Fred Hoiberg","Fred","fred-hoiberg","20","G","6-5","210","OCT 15, 1972","30","7","Iowa State","697",NA
"52","1610612741","2002","00","Marcus Fizer","Marcus","marcus-fizer","21","F","6-8","260","AUG 10, 1978","24","2","Iowa State","2033",NA
"53","1610612741","2002","00","Jay Williams","Jay","jay-williams","22","G","6-2","195","SEP 10, 1981","21","R","Duke","2398",NA
"54","1610612741","2002","00","Roger Mason Jr.","Roger","roger-mason-jr","31","G","6-5","200","SEP 10, 1980","22","R","Virginia","2427",NA
"55","1610612741","2002","00","Eddie Robinson","Eddie","eddie-robinson","32","F","6-9","210","APR 19, 1976","27","3","Central Oklahoma","1944",NA
"56","1610612741","2002","00","Lonny Baxter","Lonny","lonny-baxter","35","F","6-8","260","JAN 27, 1979","24","R","Maryland","2437",NA
"57","1610612741","2002","00","Donyell Marshall","Donyell","donyell-marshall","42","F","6-9","230","MAY 18, 1973","30","8","Connecticut","923",NA
"58","1610612741","2002","00","Corie Blount","Corie","corie-blount","43","F-C","6-10","242","JAN 04, 1969","34","9","Cincinnati","916",NA
"59","1610612741","2002","00","Trenton Hassell","Trenton","trenton-hassell","44","G","6-5","200","MAR 04, 1979","24","1","Austin Peay","2239",NA
"60","1610612739","2002","00","Carlos Boozer","Carlos","carlos-boozer","1","F-C","6-9","280","NOV 20, 1981","21","R","Duke","2430",NA
"61","1610612739","2002","00","Dajuan Wagner","Dajuan","dajuan-wagner","2","G","6-3","200","FEB 04, 1983","20","R","Memphis","2402",NA
"62","1610612739","2002","00","Chris Mihm","Chris","chris-mihm","4","F-C","7-0","265","JUL 16, 1979","23","2","Texas","2036",NA
"63","1610612739","2002","00","Vonteego Cummings","Vonteego","vonteego-cummings","5","G","6-3","190","FEB 29, 1976","27","3","Pittsburgh","1907",NA
"64","1610612739","2002","00","Nick Anderson","Nick","nick-anderson","5","F-G","6-6","228","JAN 20, 1968","35","13","Illinois","98",NA
"65","1610612739","2002","00","Anthony Johnson","Anthony","anthony-johnson","8","G","6-3","190","OCT 02, 1974","28","5","College of Charleston","1533",NA
"66","1610612739","2002","00","Milt Palacio","Milt","milt-palacio","10","G","6-3","195","FEB 07, 1978","25","3","Colorado State","1960",NA
"67","1610612739","2002","00","Zydrunas Ilgauskas","Zydrunas","zydrunas-ilgauskas","11","C","7-3","260","JUN 05, 1975","28","4","Atletas Kaunas","980",NA
"68","1610612739","2002","00","Bimbo Coles","Bimbo","bimbo-coles","12","G","6-2","182","APR 22, 1968","35","12","Virginia Tech","902",NA
"69","1610612739","2002","00","Michael Stewart","Michael","michael-stewart","13","C","6-10","230","APR 25, 1975","28","5","California","1565",NA
"70","1610612739","2002","00","Smush Parker","Smush","smush-parker","17","G","6-4","180","JUN 01, 1981","22","R","Fordham","2470",NA
"71","1610612739","2002","00","Darius Miles","Darius","darius-miles","21","F-G","6-9","210","OCT 09, 1981","21","2","No College","2032",NA
"72","1610612739","2002","00","Matt Barnes","Matt","matt-barnes","23","F","6-7","235","MAR 09, 1980","23","R","UCLA","2440",NA
"73","1610612739","2002","00","Ricky Davis","Ricky","ricky-davis","31","F","6-7","197","SEP 23, 1979","23","4","Iowa","1729",NA
"74","1610612739","2002","00","Tyrone Hill","Tyrone","tyrone-hill","32","F","6-9","250","MAR 19, 1968","35","12","Xavier","238",NA
"75","1610612739","2002","00","Jumaine Jones","Jumaine","jumaine-jones","33","C","6-8","218","FEB 10, 1979","24","3","Georgia","1908",NA
"76","1610612739","2002","00","Harold Jamison","Harold","harold-jamison","40","F","6-9","269","NOV 20, 1976","26","2","Clemson","1942",NA
"77","1610612739","2002","00","DeSagana Diop","DeSagana","desagana-diop","52","C","7-0","300","JAN 30, 1982","21","1","Oak Hill Academy (VA)","2205",NA
"78","1610612742","2002","00","Michael Finley","Michael","michael-finley","4","G-F","6-7","225","MAR 06, 1973","30","7","Wisconsin","714",NA
"79","1610612742","2002","00","Avery Johnson","Avery","avery-johnson","6","G","5-11","180","MAR 25, 1965","38","14","Southern","422",NA
"80","1610612742","2002","00","Adrian Griffin","Adrian","adrian-griffin","7","F-G","6-5","230","JUL 04, 1974","28","3","Seton Hall","1559",NA
"81","1610612742","2002","00","Tariq Abdul-Wahad","Tariq","tariq-abdul-wahad","9","F-G","6-6","225","NOV 03, 1974","28","5","San Jose State","1505",NA
"82","1610612742","2002","00","Raja Bell","Raja","raja-bell","11","G","6-5","205","SEP 19, 1976","26","2","Florida International","1952",NA
"83","1610612742","2002","00","Steve Nash","Steve","steve-nash","13","G","6-3","195","FEB 07, 1974","29","6","Santa Clara","959",NA
"84","1610612742","2002","00","Eduardo Najera","Eduardo","eduardo-najera","14","F","6-8","235","JUL 11, 1976","26","2","Oklahoma","2059",NA
"85","1610612742","2002","00","Adam Harrington","Adam","adam-harrington","21","G","6-5","200","JUL 05, 1980","22","R","Auburn","2492",NA
"86","1610612742","2002","00","Nick Van Exel","Nick","nick-van-exel","31","G","6-1","195","NOV 27, 1971","31","9","Cincinnati","89",NA
"87","1610612742","2002","00","Dirk Nowitzki","Dirk","dirk-nowitzki","41","C-F","7-0","245","JUN 19, 1978","25","4","DJK Wurzburg","1717",NA
"88","1610612742","2002","00","Evan Eschmeyer","Evan","evan-eschmeyer","42","C","6-11","255","MAY 30, 1975","28","3","Northwestern","1915",NA
"89","1610612742","2002","00","Shawn Bradley","Shawn","shawn-bradley","44","C","7-6","275","MAR 22, 1972","31","9","Brigham Young","762",NA
"90","1610612742","2002","00","Raef LaFrentz","Raef","raef-lafrentz","45","C-F","6-11","245","MAY 29, 1976","27","4","Kansas","1711",NA
"91","1610612742","2002","00","Popeye Jones","Popeye","popeye-jones","54","F","6-8","250","JUN 17, 1970","33","9","Murray State","461",NA
"92","1610612742","2002","00","Derek Hood","Derek","derek-hood","55","F","6-8","222","DEC 22, 1976","26","1","Arkansas","1967",NA
"93","1610612743","2002","00","Donnell Harvey","Donnell","donnell-harvey","1","F","6-8","220","AUG 26, 1980","22","2","Florida","2051",NA
"94","1610612743","2002","00","Vincent Yarbrough","Vincent","vincent-yarbrough","3","F","6-7","210","MAR 21, 1981","22","R","Tennessee","2428",NA
"95","1610612743","2002","00","Predrag Savovic","Predrag","predrag-savovic","4","G","6-6","225","MAY 21, 1976","27","R","Hawaii","2453",NA
"96","1610612743","2002","00","Juwan Howard","Juwan","juwan-howard","5","F","6-9","260","FEB 07, 1973","30","8","Michigan","436",NA
"97","1610612743","2002","00","Junior Harrington","Junior","junior-harrington","6","G","6-4","190","OCT 02, 1980","22","R","Wingate","2454",NA
"98","1610612743","2002","00","Rodney White","Rodney","rodney-white","7","F","6-9","230","JUN 28, 1980","23","1","North Carolina-Charlotte","2206",NA
"99","1610612743","2002","00","Darrick Martin","Darrick","darrick-martin","8","G","5-11","170","MAR 06, 1971","32","8","UCLA","239",NA
"100","1610612743","2002","00","Kenny Satterfield","Kenny","kenny-satterfield","11","G","6-2","170","APR 10, 1981","22","1","Cincinnati","2261",NA
"101","1610612743","2002","00","Chris Andersen","Chris","chris-andersen","15","F-C","6-10","220","JUL 07, 1978","24","1","Blinn J.C.","2365",NA
"102","1610612743","2002","00","George McCloud","George","george-mccloud","21","F","6-8","230","MAY 27, 1967","36","12","Florida State","45",NA
"103","1610612743","2002","00","Nikoloz Tskitishvili","Nikoloz","nikoloz-tskitishvili","22","F","7-0","225","APR 14, 1983","20","R","Benetton Treviso","2401",NA
"104","1610612743","2002","00","Marcus Camby","Marcus","marcus-camby","23","C-F","6-11","225","MAR 22, 1974","29","6","Massachusetts","948",NA
"105","1610612743","2002","00","Zendon Hamilton","Zendon","zendon-hamilton","25","F-C","6-11","250","APR 29, 1975","28","2","St. John's (NY)","1985",NA
"106","1610612743","2002","00","Mark Blount","Mark","mark-blount","30","C","7-0","250","NOV 30, 1975","27","2","Pittsburgh","1548",NA
"107","1610612743","2002","00","Nene","Nene","nene-hilario","31","F-C","6-11","260","SEP 13, 1982","20","R","Vasco de Gama","2403",NA
"108","1610612743","2002","00","Ryan Bowen","Ryan","ryan-bowen","32","F","6-9","220","NOV 20, 1975","27","3","Iowa","1763",NA
"109","1610612743","2002","00","James Posey","James","james-posey","41","G-F","6-8","215","JAN 13, 1977","26","3","Xavier","1899",NA
"110","1610612765","2002","00","Chauncey Billups","Chauncey","chauncey-billups","1","G","6-3","202","SEP 25, 1976","26","5","Colorado","1497",NA
"111","1610612765","2002","00","Ben Wallace","Ben","ben-wallace","3","F-C","6-9","240","SEP 10, 1974","28","6","Virginia Union","1112",NA
"112","1610612765","2002","00","Pepe Sanchez","Pepe","pepe-sanchez","6","G","6-4","195","MAY 08, 1977","26","1","Temple","2143",NA
"113","1610612765","2002","00","Chucky Atkins","Chucky","chucky-atkins","7","G","5-11","160","AUG 14, 1974","28","3","South Florida","1088",NA
"114","1610612765","2002","00","Michael Curry","Michael","michael-curry","12","F-G","6-5","210","AUG 22, 1968","34","8","Georgia Southern","688",NA
"115","1610612765","2002","00","Mehmet Okur","Mehmet","mehmet-okur","13","C-F","6-11","249","MAY 26, 1979","24","R","Efes Pilsen","2246",NA
"116","1610612765","2002","00","Jon Barry","Jon","jon-barry","20","G","6-5","210","JUL 25, 1969","33","10","Georgia Tech","468",NA
"117","1610612765","2002","00","Tayshaun Prince","Tayshaun","tayshaun-prince","22","F","6-9","215","FEB 28, 1980","23","R","Kentucky","2419",NA
"118","1610612765","2002","00","Clifford Robinson","Clifford","clifford-robinson","30","C-F","6-10","225","DEC 16, 1966","36","13","Connecticut","361",NA
"119","1610612765","2002","00","Richard Hamilton","Richard","richard-hamilton","32","G-F","6-7","193","FEB 14, 1978","25","3","Connecticut","1888",NA
"120","1610612765","2002","00","Corliss Williamson","Corliss","corliss-williamson","34","F","6-7","245","DEC 04, 1973","29","7","Arkansas","722",NA
"121","1610612765","2002","00","Zeljko Rebraca","Zeljko","zeljko-rebraca","39","C","7-0","257","APR 09, 1972","31","1","Panathinaikos","1442",NA
"122","1610612765","2002","00","Hubert Davis","Hubert","hubert-davis","44","G","6-5","183","MAY 17, 1970","33","10","North Carolina","93",NA
"123","1610612765","2002","00","Don Reid","Don","don-reid","52","F","6-8","250","DEC 30, 1973","29","7","Georgetown","690",NA
"124","1610612744","2002","00","Gilbert Arenas","Gilbert","gilbert-arenas","0","G","6-3","191","JAN 06, 1982","21","1","Arizona","2240",NA
"125","1610612744","2002","00","Troy Murphy","Troy","troy-murphy","1","F","6-11","245","MAY 02, 1980","23","1","Notre Dame","2211",NA
"126","1610612744","2002","00","Dean Oliver","Dean","dean-oliver","2","G","5-11","175","NOV 05, 1978","24","1","Iowa","2352",NA
"127","1610612744","2002","00","Bob Sura","Bob","bob-sura","3","G","6-5","200","MAR 25, 1973","30","7","Florida State","682",NA
"128","1610612744","2002","00","Jiri Welsch","Jiri","jiri-welsch","4","G","6-7","208","JAN 27, 1980","23","R","Union Olimpija","2412",NA
"129","1610612744","2002","00","Anthony Miller","Anthony","anthony-miller","6","F","6-9","255","OCT 22, 1971","31","7","Michigan State","292",NA
"130","1610612744","2002","00","Mike Dunleavy","Mike","mike-dunleavy","10","G","6-9","221","SEP 15, 1980","22","R","Duke","2399",NA
"131","1610612744","2002","00","Rafer Alston","Rafer","rafer-alston","11","G","6-2","173","JUL 24, 1976","26","3","Fresno State","1747",NA
"132","1610612744","2002","00","Danny Fortson","Danny","danny-fortson","21","F","6-8","260","MAR 27, 1976","27","5","Cincinnati","1504",NA
"133","1610612744","2002","00","Jason Richardson","Jason","jason-richardson","23","G-F","6-6","220","JAN 20, 1981","22","1","Michigan State","2202",NA
"134","1610612744","2002","00","Erick Dampier","Erick","erick-dampier","25","C","6-11","265","JUL 14, 1975","27","6","Mississippi State","956",NA
"135","1610612744","2002","00","Adonal Foyle","Adonal","adonal-foyle","31","C","6-10","265","MAR 09, 1975","28","5","Colgate","1502",NA
"136","1610612744","2002","00","Antawn Jamison","Antawn","antawn-jamison","33","F","6-9","223","JUN 12, 1976","27","4","North Carolina","1712",NA
"137","1610612744","2002","00","Chris Mills","Chris","chris-mills","34","F","6-7","220","JAN 25, 1970","33","9","Arizona","168",NA
"138","1610612745","2002","00","Maurice Taylor","Maurice","maurice-taylor","2","F","6-9","260","OCT 30, 1976","26","4","Michigan","1508",NA
"139","1610612745","2002","00","Steve Francis","Steve","steve-francis","3","G","6-3","195","FEB 21, 1977","26","3","Maryland","1883",NA
"140","1610612745","2002","00","Cuttino Mobley","Cuttino","cuttino-mobley","5","G","6-4","210","SEP 01, 1975","27","4","Rhode Island","1749",NA
"141","1610612745","2002","00","Tito Maddox","Tito","tito-maddox","6","G","6-4","190","JUN 08, 1981","22","R","Fresno State","2432",NA
"142","1610612745","2002","00","Bostjan Nachbar","Bostjan","bostjan-nachbar","9","F","6-9","221","JUL 03, 1980","22","R","Benetton Treviso","2411",NA
"143","1610612745","2002","00","Tierre Brown","Tierre","tierre-brown","10","G","6-2","189","JUN 03, 1979","24","1","McNeese State","2357",NA
"144","1610612745","2002","00","Yao Ming","Ming","ming-yao","11","C","7-5","296","SEP 12, 1980","22","R","Shanghai","2397",NA
"145","1610612745","2002","00","Moochie Norris","Moochie","moochie-norris","12","G","6-2","185","JUL 27, 1973","29","5","West Florida","983",NA
"146","1610612745","2002","00","Kelvin Cato","Kelvin","kelvin-cato","13","C","6-11","275","AUG 26, 1974","28","5","Iowa State","1509",NA
"147","1610612745","2002","00","Oscar Torres","Oscar","oscar-torres","18","G-F","6-6","210","DEC 18, 1976","26","1","Trotamundos","2351",NA
"148","1610612745","2002","00","Kenny Thomas","Kenny","kenny-thomas","21","F","6-7","245","JUL 25, 1977","25","3","New Mexico","1903",NA
"149","1610612745","2002","00","Juaquin Hawkins","Juaquin","juaquin-hawkins","29","F","6-7","205","JUL 02, 1973","29","R","Long Beach State","1038",NA
"150","1610612745","2002","00","Steve Goodrich","Steve","steve-goodrich","30","C","6-10","220","MAR 18, 1976","27","2","Princeton","1864",NA
"151","1610612745","2002","00","Eddie Griffin","Eddie","eddie-griffin","33","F","6-10","232","MAY 30, 1982","21","1","Seton Hall","2204",NA
"152","1610612745","2002","00","Glen Rice","Glen","glen-rice","41","F-G","6-8","220","MAY 28, 1967","36","13","Michigan","779",NA
"153","1610612745","2002","00","Terence Morris","Terence","terence-morris","44","F","6-9","221","JAN 11, 1979","24","1","Maryland","2242",NA
"154","1610612745","2002","00","Jason Collier","Jason","jason-collier","52","F","7-0","260","SEP 08, 1977","25","2","Georgia Tech","2044",NA
"155","1610612754","2002","00","Jamison Brewer","Jamison","jamison-brewer","2","G","6-4","184","NOV 19, 1980","22","1","Auburn","2249",NA
"156","1610612754","2002","00","Al Harrington","Al","al-harrington","3","F","6-9","250","FEB 17, 1980","23","4","St. Patrick HS (NJ)","1733",NA
"157","1610612754","2002","00","Ron Mercer","Ron","ron-mercer","5","F","6-7","210","MAY 18, 1976","27","5","Kentucky","1500",NA
"158","1610612754","2002","00","Jermaine O'Neal","Jermaine","jermaine-oneal","7","F-C","6-11","242","OCT 13, 1978","24","6","Eau Claire HS (SC)","979",NA
"159","1610612754","2002","00","Oliver Miller","Oliver","oliver-miller","8","C","6-9","325","APR 06, 1970","33","8","Arkansas","932",NA
"160","1610612754","2002","00","Jeff Foster","Jeff","jeff-foster","10","C-F","6-11","242","JAN 16, 1977","26","3","Southwest Texas State","1902",NA
"161","1610612754","2002","00","Jamaal Tinsley","Jamaal","jamaal-tinsley","11","G","6-3","195","FEB 28, 1978","25","1","Iowa State","2224",NA
"162","1610612754","2002","00","Fred Jones","Fred","fred-jones","20","G","6-2","218","MAR 11, 1979","24","R","Oregon","2410",NA
"163","1610612754","2002","00","Erick Strickland","Erick","erick-strickland","21","G","6-3","210","NOV 25, 1973","29","6","Nebraska","1065",NA
"164","1610612754","2002","00","Metta World Peace","Metta","metta-world-peace","23","F","6-7","246","NOV 13, 1979","23","3","St. John's (NY)","1897",NA
"165","1610612754","2002","00","Jonathan Bender","Jonathan","jonathan-bender","24","F","7-0","219","JAN 30, 1981","22","3","Picayune HS (MS)","1886",NA
"166","1610612754","2002","00","Primoz Brezec","Primoz","primoz-brezec","27","F","7-1","252","OCT 02, 1979","23","1","Union Olimpija","2056",NA
"167","1610612754","2002","00","Reggie Miller","Reggie","reggie-miller","31","G","6-7","195","AUG 24, 1965","37","15","UCLA","397",NA
"168","1610612754","2002","00","Greg Foster","Greg","greg-foster","43","C","6-11","250","OCT 03, 1968","34","12","Texas-El Paso","323",NA
"169","1610612754","2002","00","Austin Croshere","Austin","austin-croshere","44","F","6-10","242","MAY 01, 1975","28","5","Providence","1506",NA
"170","1610612754","2002","00","Brad Miller","Brad","brad-miller","52","C","7-0","261","APR 12, 1976","27","4","Purdue","1802",NA
"171","1610612746","2002","00","Keyon Dooling","Keyon","keyon-dooling","1","G","6-3","196","MAY 08, 1980","23","2","Missouri","2039",NA
"172","1610612746","2002","00","Melvin Ely","Melvin","melvin-ely","2","F","6-10","260","MAY 02, 1978","25","R","Fresno State","2408",NA
"173","1610612746","2002","00","Quentin Richardson","Quentin","quentin-richardson","3","G","6-6","236","APR 13, 1980","23","2","DePaul","2047",NA
"174","1610612746","2002","00","Lamar Odom","Lamar","lamar-odom","7","F","6-10","221","NOV 06, 1979","23","3","Rhode Island","1885",NA
"175","1610612746","2002","00","Marko Jaric","Marko","marko-jaric","20","G","6-7","198","DEC 10, 1978","24","R","Virtus Bologna","2060",NA
"176","1610612746","2002","00","Bryant Stith","Bryant","bryant-stith","23","G","6-5","210","DEC 10, 1970","32","10","Virginia","179",NA
"177","1610612746","2002","00","Andre Miller","Andre","andre-miller","24","G","6-2","200","MAR 19, 1976","27","3","Utah","1889",NA
"178","1610612746","2002","00","Tremaine Fowlkes","Tremaine","tremaine-fowlkes","32","F","6-8","220","APR 11, 1976","27","1","Fresno State","1762",NA
"179","1610612746","2002","00","Mike Batiste","Mike","mike-batiste","33","F","6-8","225","NOV 21, 1977","25","R","Arizona State","2471",NA
"180","1610612746","2002","00","Michael Olowokandi","Michael","michael-olowokandi","34","C","7-0","270","APR 03, 1975","28","4","Pacific","1709",NA
"181","1610612746","2002","00","Elton Brand","Elton","elton-brand","42","F","6-8","265","MAR 11, 1979","24","3","Duke","1882",NA
"182","1610612746","2002","00","Cherokee Parks","Cherokee","cherokee-parks","44","F-C","6-11","240","OCT 11, 1972","30","7","Duke","685",NA
"183","1610612746","2002","00","Sean Rooks","Sean","sean-rooks","45","C","6-10","260","SEP 09, 1969","33","10","Arizona","399",NA
"184","1610612746","2002","00","Corey Maggette","Corey","corey-maggette","50","F-G","6-6","228","NOV 12, 1979","23","3","Duke","1894",NA
"185","1610612746","2002","00","Eric Piatkowski","Eric","eric-piatkowski","52","G-F","6-6","215","SEP 30, 1970","32","8","Nebraska","15",NA
"186","1610612746","2002","00","Chris Wilcox","Chris","chris-wilcox","54","F","6-10","221","SEP 03, 1982","20","R","Maryland","2404",NA
"187","1610612746","2002","00","Jason Lawson","Jason","jason-lawson","55","C","6-11","240","SEP 02, 1974","28","1","Villanova","1535",NA
"188","1610612747","2002","00","Soumaila Samake","Soumaila","soumaila-samake","0","C","6-10","240","MAR 18, 1978","25","1","Union Olimpija","2066",NA
"189","1610612747","2002","00","Derek Fisher","Derek","derek-fisher","2","G","6-1","205","AUG 09, 1974","28","6","Arkansas-Little Rock","965",NA
"190","1610612747","2002","00","Devean George","Devean","devean-george","3","G-F","6-8","225","AUG 29, 1977","25","3","Augsburg","1904",NA
"191","1610612747","2002","00","Guy Rucker","Guy","guy-rucker","4","F-C","6-9","270","JUL 27, 1977","25","R","Iowa","2462",NA
"192","1610612747","2002","00","Robert Horry","Robert","robert-horry","5","F","6-10","238","AUG 25, 1970","32","10","Alabama","109",NA
"193","1610612747","2002","00","Kobe Bryant","Kobe","kobe-bryant","8","G","6-7","215","AUG 23, 1978","24","6","Lower Merion HS (PA)","977",NA
"194","1610612747","2002","00","A.J. Guyton","A.J.","aj-guyton","11","G","6-2","185","FEB 12, 1978","25","2","Indiana","2062",NA
"195","1610612747","2002","00","Jannero Pargo","Jannero","jannero-pargo","12","G","6-2","170","OCT 22, 1979","23","R","Arkansas","2457",NA
"196","1610612747","2002","00","Slava Medvedenko","Slava","slava-medvedenko","14","F","6-10","255","APR 04, 1979","24","2","Kyiv","2098",NA
"197","1610612747","2002","00","Rick Fox","Rick","rick-fox","17","F","6-7","235","JUL 24, 1969","33","11","North Carolina","296",NA
"198","1610612747","2002","00","Brian Shaw","Brian","brian-shaw","20","G","6-6","200","MAR 22, 1966","37","13","California-Santa Barbara","216",NA
